Subject,Condition,ListNum,Block,Recall,Direction,Jol
98,B,74,1,0,U,10
98,B,75,1,0,U,60
98,B,76,1,0,U,2
98,B,77,1,0,U,5
98,B,78,1,1,U,10
98,B,79,1,0,U,45
98,B,80,1,0,U,5
102,B,1,1,0,F,87
102,B,2,1,1,F,88
102,B,3,1,1,F,78
102,B,4,1,1,F,40
102,B,5,1,1,F,91
102,B,6,1,1,F,45
102,B,7,1,1,F,95
102,B,8,1,1,F,89
102,B,9,1,1,F,97
102,B,10,1,1,F,89
102,B,11,1,1,F,78
102,B,12,1,1,F,33
102,B,13,1,1,F,44
102,B,14,1,0,F,50
102,B,15,1,1,F,87
102,B,16,1,0,F,60
102,B,17,1,1,F,33
102,B,18,1,0,F,98
102,B,19,1,1,F,76
102,B,20,1,1,F,34
102,B,21,1,0,B,23
102,B,22,1,1,B,65
102,B,23,1,1,B,78
102,B,24,1,0,B,100
102,B,25,1,1,B,90
102,B,26,1,1,B,90
102,B,27,1,0,B,45
102,B,28,1,0,B,78
102,B,29,1,1,B,33
102,B,30,1,0,B,78
102,B,31,1,0,B,60
102,B,32,1,0,B,45
102,B,33,1,1,B,89
102,B,34,1,0,B,55
102,B,35,1,0,B,89
102,B,36,1,1,B,96
102,B,37,1,0,B,50
102,B,38,1,0,B,64
102,B,39,1,1,B,75
102,B,40,1,1,B,78
102,B,41,1,1,S,90
102,B,42,1,1,S,97
102,B,43,1,1,S,94
102,B,44,1,1,S,89
102,B,45,1,1,S,89
102,B,46,1,1,S,40
102,B,47,1,0,S,77
102,B,48,1,0,S,76
102,B,49,1,0,S,67
102,B,50,1,1,S,90
102,B,51,1,1,S,96
102,B,52,1,1,S,80
102,B,53,1,1,S,95
102,B,54,1,0,S,60
102,B,55,1,1,S,88
102,B,56,1,1,S,96
102,B,57,1,0,S,90
102,B,58,1,1,S,53
102,B,59,1,1,S,75
102,B,60,1,0,S,88
102,B,61,1,0,U,12
102,B,62,1,0,U,21
102,B,63,1,0,U,45
102,B,64,1,0,U,23
102,B,65,1,0,U,60
102,B,66,1,0,U,13
102,B,67,1,1,U,80
102,B,68,1,0,U,43
102,B,69,1,0,U,12
102,B,70,1,1,U,50
102,B,71,1,0,U,20
102,B,72,1,1,U,13
102,B,73,1,1,U,15
102,B,74,1,1,U,65
102,B,75,1,0,U,12
102,B,76,1,0,U,3
102,B,77,1,1,U,5
102,B,78,1,1,U,40
102,B,79,1,0,U,20
102,B,80,1,0,U,54
106,B,1,1,1,F,80
106,B,2,1,0,F,10
106,B,3,1,1,F,90
106,B,4,1,1,F,90
106,B,5,1,0,F,90
106,B,6,1,0,F,5
106,B,7,1,1,F,100
106,B,8,1,1,F,90
106,B,9,1,0,F,70
106,B,10,1,0,F,90
106,B,11,1,1,F,90
106,B,12,1,1,F,90
106,B,13,1,1,F,90
106,B,14,1,1,F,95
106,B,15,1,1,F,80
106,B,16,1,1,F,90
106,B,17,1,1,F,45
106,B,18,1,0,F,5
106,B,19,1,1,F,90
106,B,20,1,1,F,90
106,B,21,1,1,B,90
106,B,22,1,0,B,90
106,B,23,1,0,B,90
106,B,24,1,0,B,60
106,B,25,1,0,B,90
106,B,26,1,0,B,10
106,B,27,1,0,B,80
106,B,28,1,0,B,100
106,B,29,1,1,B,80
106,B,30,1,1,B,90
106,B,31,1,0,B,78
106,B,32,1,1,B,90
106,B,33,1,0,B,90
106,B,34,1,1,B,95
106,B,35,1,0,B,90
106,B,36,1,1,B,90
106,B,37,1,0,B,5
106,B,38,1,1,B,90
106,B,39,1,0,B,90
106,B,40,1,1,B,90
106,B,41,1,0,S,90
106,B,42,1,1,S,90
106,B,43,1,1,S,100
106,B,44,1,1,S,90
106,B,45,1,1,S,99
106,B,46,1,1,S,15
106,B,47,1,1,S,80
106,B,48,1,1,S,100
106,B,49,1,1,S,100
106,B,50,1,1,S,100
106,B,51,1,1,S,80
106,B,52,1,0,S,90
106,B,53,1,1,S,80
106,B,54,1,0,S,90
106,B,55,1,1,S,80
106,B,56,1,1,S,90
106,B,57,1,1,S,100
106,B,58,1,0,S,90
106,B,59,1,1,S,90
106,B,60,1,0,S,90
106,B,61,1,0,U,100
106,B,62,1,0,U,10
106,B,63,1,0,U,5
106,B,64,1,0,U,1
106,B,65,1,0,U,1
106,B,66,1,1,U,10
106,B,67,1,0,U,10
106,B,68,1,0,U,40
106,B,69,1,0,U,1
106,B,70,1,0,U,12
106,B,71,1,0,U,10
106,B,72,1,0,U,20
106,B,73,1,1,U,5
106,B,74,1,0,U,10
106,B,75,1,0,U,90
106,B,76,1,0,U,4
106,B,77,1,0,U,3
106,B,78,1,1,U,10
106,B,79,1,0,U,4
106,B,80,1,0,U,54
74,B,1,2,0,F,50
74,B,2,2,1,F,100
74,B,3,2,1,F,0
74,B,4,2,0,F,50
74,B,5,2,0,F,100
74,B,6,2,1,F,50
74,B,7,2,0,F,50
74,B,8,2,1,F,100
74,B,9,2,1,F,50
74,B,10,2,1,F,100
74,B,11,2,1,F,100
74,B,12,2,1,F,100
74,B,13,2,1,F,100
74,B,14,2,1,F,50
74,B,15,2,1,F,50
74,B,16,2,0,F,50
74,B,17,2,1,F,50
74,B,18,2,1,F,100
74,B,19,2,0,F,0
74,B,20,2,0,F,100
74,B,21,2,1,B,100
74,B,22,2,1,B,100
74,B,23,2,0,B,50
74,B,24,2,0,B,50
74,B,25,2,0,B,50
74,B,26,2,1,B,100
74,B,27,2,0,B,100
74,B,28,2,0,B,100
74,B,29,2,1,B,50
74,B,30,2,1,B,50
74,B,31,2,0,B,50
74,B,32,2,1,B,100
74,B,33,2,0,B,50
74,B,34,2,0,B,100
74,B,35,2,0,B,50
74,B,36,2,0,B,100
74,B,37,2,1,B,50
74,B,38,2,1,B,100
74,B,39,2,1,B,100
74,B,40,2,0,B,50
74,B,41,2,1,S,100
74,B,42,2,1,S,50
74,B,43,2,1,S,50
74,B,44,2,0,S,50
74,B,45,2,0,S,100
74,B,46,2,1,S,100
74,B,47,2,1,S,100
74,B,48,2,1,S,100
74,B,49,2,1,S,100
74,B,50,2,0,S,100
74,B,51,2,0,S,100
74,B,52,2,1,S,100
74,B,53,2,1,S,100
74,B,54,2,1,S,50
74,B,55,2,1,S,100
74,B,56,2,1,S,100
74,B,57,2,0,S,100
74,B,58,2,1,S,100
74,B,59,2,0,S,100
74,B,60,2,1,S,100
74,B,61,2,0,U,50
74,B,62,2,0,U,50
74,B,63,2,0,U,50
74,B,64,2,0,U,50
74,B,65,2,0,U,50
74,B,66,2,0,U,50
74,B,67,2,0,U,50
74,B,68,2,0,U,50
74,B,69,2,0,U,50
74,B,70,2,0,U,100
74,B,71,2,0,U,50
74,B,72,2,1,U,50
74,B,73,2,0,U,0
74,B,74,2,0,U,50
74,B,75,2,0,U,100
74,B,76,2,1,U,50
74,B,77,2,0,U,50
74,B,78,2,0,U,50
74,B,79,2,1,U,50
74,B,80,2,0,U,50
78,B,1,2,1,F,100
78,B,2,2,1,F,100
78,B,3,2,0,F,76
78,B,4,2,0,F,10
78,B,5,2,0,F,87
78,B,6,2,0,F,100
78,B,7,2,1,F,67
78,B,8,2,1,F,78
78,B,9,2,1,F,10
78,B,10,2,1,F,100
78,B,11,2,0,F,77
78,B,12,2,0,F,100
78,B,13,2,0,F,45
78,B,14,2,1,F,100
78,B,15,2,1,F,88
78,B,16,2,1,F,65
78,B,17,2,1,F,0
78,B,18,2,1,F,13
78,B,19,2,1,F,76
78,B,20,2,0,F,67
78,B,21,2,1,B,23
78,B,22,2,0,B,80
78,B,23,2,0,B,76
78,B,24,2,0,B,87
78,B,25,2,1,B,88
78,B,26,2,0,B,77
78,B,27,2,0,B,45
78,B,28,2,0,B,70
78,B,29,2,0,B,100
78,B,30,2,1,B,70
78,B,31,2,0,B,87
78,B,32,2,1,B,33
78,B,33,2,0,B,45
78,B,34,2,0,B,70
78,B,35,2,0,B,11
78,B,36,2,0,B,88
78,B,37,2,0,B,34
78,B,38,2,1,B,88
78,B,39,2,0,B,87
78,B,40,2,1,B,89
78,B,41,2,1,S,100
78,B,42,2,0,S,67
78,B,43,2,0,S,67
78,B,44,2,0,S,100
78,B,45,2,1,S,60
78,B,46,2,0,S,87
78,B,47,2,1,S,99
78,B,48,2,0,S,87
78,B,49,2,0,S,66
78,B,50,2,1,S,45
78,B,51,2,1,S,67
78,B,52,2,1,S,88
78,B,53,2,1,S,80
78,B,54,2,1,S,89
78,B,55,2,0,S,87
78,B,56,2,1,S,100
78,B,57,2,1,S,100
78,B,58,2,0,S,100
78,B,59,2,1,S,100
78,B,60,2,1,S,80
78,B,61,2,0,U,88
78,B,62,2,0,U,76
78,B,63,2,0,U,12
78,B,64,2,1,U,0
78,B,65,2,0,U,11
78,B,66,2,0,U,13
78,B,67,2,0,U,33
78,B,68,2,0,U,12
78,B,69,2,0,U,1
78,B,70,2,0,U,22
78,B,71,2,1,U,12
78,B,72,2,0,U,76
78,B,73,2,0,U,11
78,B,74,2,1,U,23
78,B,75,2,0,U,55
78,B,76,2,0,U,44
78,B,77,2,0,U,11
78,B,78,2,0,U,11
78,B,79,2,0,U,12
78,B,80,2,0,U,76
82,B,1,2,1,F,75
82,B,2,2,1,F,60
82,B,3,2,1,F,25
82,B,4,2,0,F,10
82,B,5,2,0,F,25
82,B,6,2,0,F,75
82,B,7,2,0,F,25
82,B,8,2,1,F,25
82,B,9,2,1,F,40
82,B,10,2,1,F,100
82,B,11,2,0,F,15
82,B,12,2,1,F,50
82,B,13,2,1,F,25
82,B,14,2,0,F,35
82,B,15,2,1,F,40
82,B,16,2,1,F,50
82,B,17,2,1,F,25
82,B,18,2,1,F,80
82,B,19,2,1,F,40
82,B,20,2,1,F,20
82,B,21,2,0,B,30
82,B,22,2,0,B,40
82,B,23,2,0,B,25
82,B,24,2,0,B,25
82,B,25,2,1,B,40
82,B,26,2,1,B,15
82,B,27,2,1,B,15
82,B,28,2,0,B,35
82,B,29,2,0,B,60
82,B,30,2,1,B,75
82,B,31,2,0,B,15
82,B,32,2,0,B,25
82,B,33,2,0,B,50
82,B,34,2,0,B,50
82,B,35,2,0,B,35
82,B,36,2,1,B,50
82,B,37,2,1,B,60
82,B,38,2,0,B,50
82,B,39,2,0,B,40
82,B,40,2,0,B,40
82,B,41,2,1,S,38
82,B,42,2,0,S,30
82,B,43,2,0,S,50
82,B,44,2,1,S,35
82,B,45,2,1,S,40
82,B,46,2,1,S,75
82,B,47,2,1,S,40
82,B,48,2,1,S,35
82,B,49,2,1,S,90
82,B,50,2,0,S,40
82,B,51,2,1,S,60
82,B,52,2,0,S,30
82,B,53,2,1,S,55
82,B,54,2,1,S,0
82,B,55,2,0,S,0
82,B,56,2,1,S,30
82,B,57,2,1,S,75
82,B,58,2,1,S,75
82,B,59,2,0,S,75
82,B,60,2,1,S,75
82,B,61,2,0,U,25
82,B,62,2,0,U,25
82,B,63,2,0,U,10
82,B,64,2,0,U,40
82,B,65,2,0,U,35
82,B,66,2,0,U,15
82,B,67,2,0,U,0
82,B,68,2,0,U,25
82,B,69,2,0,U,20
82,B,70,2,1,U,25
82,B,71,2,0,U,25
82,B,72,2,0,U,25
82,B,73,2,0,U,10
82,B,74,2,0,U,15
82,B,75,2,0,U,25
82,B,76,2,0,U,35
82,B,77,2,0,U,15
82,B,78,2,0,U,15
82,B,79,2,0,U,15
82,B,80,2,0,U,15
86,B,1,2,1,F,99
86,B,2,2,1,F,88
86,B,3,2,1,F,77
86,B,4,2,0,F,55
86,B,5,2,0,F,100
86,B,6,2,0,F,66
86,B,7,2,0,F,77
86,B,8,2,0,F,66
86,B,9,2,0,F,66
86,B,10,2,1,F,88
86,B,11,2,1,F,55
86,B,12,2,1,F,77
86,B,13,2,0,F,55
86,B,14,2,0,F,77
86,B,15,2,1,F,77
86,B,16,2,0,F,77
86,B,17,2,1,F,7
86,B,18,2,1,F,66
86,B,19,2,1,F,88
86,B,20,2,1,F,22
86,B,21,2,0,B,66
86,B,22,2,1,B,77
86,B,23,2,1,B,77
86,B,24,2,0,B,77
86,B,25,2,1,B,55
86,B,26,2,1,B,66
86,B,27,2,1,B,77
86,B,28,2,0,B,88
86,B,29,2,0,B,66
86,B,30,2,0,B,66
86,B,31,2,0,B,88
86,B,32,2,0,B,9
86,B,33,2,0,B,77
86,B,34,2,0,B,66
86,B,35,2,1,B,77
86,B,36,2,0,B,66
86,B,37,2,0,B,56
86,B,38,2,0,B,44
86,B,39,2,0,B,77
86,B,40,2,0,B,88
86,B,41,2,0,S,22
86,B,42,2,0,S,77
86,B,43,2,0,S,55
86,B,44,2,0,S,33
86,B,45,2,1,S,77
86,B,46,2,0,S,55
86,B,47,2,0,S,55
86,B,48,2,1,S,77
86,B,49,2,1,S,88
86,B,50,2,0,S,55
86,B,51,2,0,S,55
86,B,52,2,1,S,77
86,B,53,2,0,S,3
86,B,54,2,0,S,33
86,B,55,2,0,S,66
86,B,56,2,1,S,88
86,B,57,2,1,S,77
86,B,58,2,1,S,77
86,B,59,2,0,S,44
86,B,60,2,0,S,55
86,B,61,2,0,U,88
86,B,62,2,0,U,77
86,B,63,2,0,U,55
86,B,64,2,0,U,0
86,B,65,2,0,U,88
86,B,66,2,0,U,66
86,B,67,2,0,U,88
86,B,68,2,0,U,55
86,B,69,2,0,U,77
86,B,70,2,0,U,77
86,B,71,2,1,U,33
86,B,72,2,0,U,77
86,B,73,2,0,U,77
86,B,74,2,0,U,6
86,B,75,2,0,U,77
86,B,76,2,0,U,77
86,B,77,2,0,U,88
86,B,78,2,0,U,77
86,B,79,2,0,U,0
86,B,80,2,0,U,55
90,B,1,2,1,F,10
90,B,2,2,1,F,90
90,B,3,2,1,F,90
90,B,4,2,0,F,0
90,B,5,2,1,F,20
90,B,6,2,0,F,25
90,B,7,2,0,F,30
90,B,8,2,0,F,50
90,B,9,2,0,F,80
90,B,10,2,1,F,90
90,B,11,2,0,F,70
90,B,12,2,1,F,90
90,B,13,2,0,F,50
90,B,14,2,1,F,60
90,B,15,2,1,F,80
90,B,16,2,1,F,60
90,B,17,2,1,F,90
90,B,18,2,1,F,100
90,B,19,2,0,F,40
90,B,20,2,1,F,100
90,B,21,2,0,B,50
90,B,22,2,0,B,100
90,B,23,2,0,B,50
90,B,24,2,0,B,0
90,B,25,2,1,B,90
90,B,26,2,0,B,60
90,B,27,2,1,B,40
90,B,28,2,0,B,80
90,B,29,2,0,B,20
90,B,30,2,1,B,60
90,B,31,2,1,B,70
90,B,32,2,0,B,90
90,B,33,2,0,B,10
90,B,34,2,0,B,30
90,B,35,2,0,B,10
90,B,36,2,0,B,90
90,B,37,2,0,B,10
90,B,38,2,0,B,100
90,B,39,2,1,B,80
90,B,40,2,0,B,40
90,B,41,2,0,S,100
90,B,42,2,0,S,20
90,B,43,2,0,S,40
90,B,44,2,0,S,80
90,B,45,2,1,S,60
90,B,46,2,0,S,90
90,B,47,2,1,S,100
90,B,48,2,1,S,100
90,B,49,2,0,S,90
90,B,50,2,0,S,60
90,B,51,2,0,S,50
90,B,52,2,1,S,20
90,B,53,2,1,S,100
90,B,54,2,0,S,80
90,B,55,2,0,S,40
90,B,56,2,0,S,100
90,B,57,2,0,S,50
90,B,58,2,1,S,100
90,B,59,2,0,S,90
90,B,60,2,1,S,60
90,B,61,2,0,U,0
90,B,62,2,0,U,0
90,B,63,2,0,U,10
90,B,64,2,0,U,40
90,B,65,2,0,U,0
90,B,66,2,0,U,10
90,B,67,2,0,U,0
90,B,68,2,0,U,0
90,B,69,2,0,U,0
90,B,70,2,0,U,10
90,B,71,2,0,U,10
90,B,72,2,0,U,90
90,B,73,2,0,U,0
90,B,74,2,0,U,10
90,B,75,2,0,U,10
90,B,76,2,0,U,10
90,B,77,2,0,U,50
90,B,78,2,0,U,30
90,B,79,2,0,U,40
90,B,80,2,0,U,20
94,B,1,2,1,F,90
94,B,2,2,0,F,80
94,B,3,2,1,F,0
94,B,4,2,0,F,70
94,B,5,2,0,F,50
94,B,6,2,0,F,90
94,B,7,2,1,F,80
94,B,8,2,1,F,70
94,B,9,2,0,F,20
94,B,10,2,0,F,100
94,B,11,2,0,F,100
94,B,12,2,0,F,80
94,B,13,2,1,F,90
94,B,14,2,0,F,70
94,B,15,2,0,F,100
94,B,16,2,0,F,90
94,B,17,2,1,F,20
94,B,18,2,0,F,90
94,B,19,2,1,F,70
94,B,20,2,0,F,90
94,B,21,2,0,B,80
94,B,22,2,0,B,90
94,B,23,2,1,B,90
94,B,24,2,0,B,80
94,B,25,2,0,B,80
94,B,26,2,1,B,100
94,B,27,2,0,B,90
94,B,28,2,1,B,90
94,B,29,2,0,B,100
94,B,30,2,0,B,90
94,B,31,2,1,B,90
94,B,32,2,0,B,100
94,B,33,2,0,B,80
94,B,34,2,0,B,60
94,B,35,2,0,B,70
94,B,36,2,0,B,80
94,B,37,2,0,B,70
94,B,38,2,0,B,100
94,B,39,2,0,B,100
94,B,40,2,1,B,100
94,B,41,2,0,S,100
94,B,42,2,0,S,90
94,B,43,2,1,S,100
94,B,44,2,0,S,90
94,B,45,2,1,S,1
94,B,46,2,0,S,80
94,B,47,2,0,S,90
94,B,48,2,0,S,90
94,B,49,2,1,S,0
94,B,50,2,0,S,100
94,B,51,2,0,S,100
94,B,52,2,0,S,80
94,B,53,2,1,S,100
94,B,54,2,1,S,75
94,B,55,2,0,S,90
94,B,56,2,0,S,85
94,B,57,2,1,S,90
94,B,58,2,0,S,100
94,B,59,2,0,S,90
94,B,60,2,1,S,100
94,B,61,2,0,U,30
94,B,62,2,0,U,70
94,B,63,2,0,U,10
94,B,64,2,0,U,30
94,B,65,2,0,U,20
94,B,66,2,0,U,34
94,B,67,2,0,U,30
94,B,68,2,0,U,0
94,B,69,2,0,U,30
94,B,70,2,0,U,90
94,B,71,2,0,U,30
94,B,72,2,0,U,2
94,B,73,2,0,U,0
94,B,74,2,0,U,25
94,B,75,2,0,U,10
94,B,76,2,0,U,20
94,B,77,2,0,U,20
94,B,78,2,0,U,20
94,B,79,2,0,U,0
94,B,80,2,0,U,40
98,B,1,2,0,F,80
98,B,2,2,1,F,65
98,B,3,2,1,F,45
98,B,4,2,1,F,5
98,B,5,2,0,F,65
98,B,6,2,0,F,65
98,B,7,2,1,F,80
98,B,8,2,1,F,65
98,B,9,2,1,F,80
98,B,10,2,1,F,80
98,B,11,2,0,F,50
98,B,12,2,1,F,75
98,B,13,2,1,F,70
98,B,14,2,0,F,80
98,B,15,2,1,F,60
98,B,16,2,1,F,75
98,B,17,2,1,F,75
98,B,18,2,0,F,80
98,B,19,2,0,F,85
98,B,20,2,1,F,80
98,B,21,2,0,B,30
98,B,22,2,0,B,8
98,B,23,2,0,B,50
98,B,24,2,0,B,60
98,B,25,2,1,B,85
98,B,26,2,1,B,85
98,B,27,2,0,B,65
98,B,28,2,0,B,55
98,B,29,2,1,B,75
98,B,30,2,0,B,60
98,B,31,2,1,B,5
98,B,32,2,0,B,75
98,B,33,2,0,B,80
98,B,34,2,0,B,65
98,B,35,2,0,B,65
98,B,36,2,1,B,70
98,B,37,2,1,B,75
98,B,38,2,0,B,40
98,B,39,2,1,B,50
98,B,40,2,1,B,75
98,B,41,2,0,S,45
98,B,42,2,0,S,75
98,B,43,2,0,S,40
98,B,44,2,0,S,85
98,B,45,2,0,S,70
98,B,46,2,1,S,90
98,B,47,2,1,S,80
98,B,48,2,0,S,75
98,B,49,2,0,S,65
98,B,50,2,0,S,60
98,B,51,2,1,S,75
98,B,52,2,0,S,55
98,B,53,2,1,S,50
98,B,54,2,0,S,75
98,B,55,2,0,S,65
98,B,56,2,1,S,65
98,B,57,2,0,S,75
98,B,58,2,1,S,70
98,B,59,2,1,S,70
98,B,60,2,1,S,90
98,B,61,2,0,U,0
98,B,62,2,0,U,30
98,B,63,2,0,U,0
98,B,64,2,1,U,5
98,B,65,2,0,U,5
98,B,66,2,0,U,0
98,B,67,2,0,U,10
98,B,68,2,0,U,30
98,B,69,2,0,U,5
98,B,70,2,0,U,30
98,B,71,2,0,U,5
98,B,72,2,0,U,50
98,B,73,2,0,U,0
98,B,74,2,0,U,30
98,B,75,2,0,U,5
98,B,76,2,0,U,0
98,B,77,2,0,U,5
98,B,78,2,0,U,5
98,B,79,2,0,U,5
98,B,80,2,0,U,5
102,B,1,2,1,F,90
102,B,2,2,1,F,87
102,B,3,2,1,F,45
102,B,4,2,1,F,77
102,B,5,2,0,F,50
102,B,6,2,0,F,78
102,B,7,2,1,F,90
102,B,8,2,1,F,50
102,B,9,2,1,F,50
102,B,10,2,1,F,90
102,B,11,2,0,F,90
102,B,12,2,0,F,77
102,B,13,2,1,F,77
102,B,14,2,1,F,89
102,B,15,2,1,F,90
102,B,16,2,1,F,77
102,B,17,2,1,F,90
102,B,18,2,1,F,99
102,B,19,2,1,F,90
102,B,20,2,1,F,90
102,B,21,2,0,B,90
102,B,22,2,0,B,80
102,B,23,2,1,B,31
102,B,24,2,0,B,80
102,B,25,2,1,B,56
102,B,26,2,1,B,65
102,B,27,2,1,B,43
102,B,28,2,0,B,89
102,B,29,2,0,B,90
102,B,30,2,0,B,67
102,B,31,2,0,B,67
102,B,32,2,0,B,90
102,B,33,2,0,B,90
102,B,34,2,0,B,75
102,B,35,2,0,B,75
102,B,36,2,1,B,88
102,B,37,2,0,B,75
102,B,38,2,0,B,60
102,B,39,2,1,B,100
102,B,40,2,1,B,90
102,B,41,2,1,S,89
102,B,42,2,1,S,45
102,B,43,2,0,S,75
102,B,44,2,0,S,80
102,B,45,2,0,S,85
102,B,46,2,0,S,90
102,B,47,2,1,S,90
102,B,48,2,1,S,54
102,B,49,2,1,S,100
102,B,50,2,1,S,78
102,B,51,2,0,S,33
102,B,52,2,1,S,90
102,B,53,2,1,S,80
102,B,54,2,0,S,90
102,B,55,2,1,S,90
102,B,56,2,1,S,80
102,B,57,2,0,S,90
102,B,58,2,1,S,89
102,B,59,2,1,S,80
102,B,60,2,1,S,89
102,B,61,2,0,U,22
102,B,62,2,0,U,67
102,B,63,2,1,U,50
102,B,64,2,0,U,78
102,B,65,2,0,U,13
102,B,66,2,0,U,10
102,B,67,2,0,U,89
102,B,68,2,0,U,30
102,B,69,2,0,U,80
102,B,70,2,0,U,43
102,B,71,2,0,U,12
102,B,72,2,0,U,90
102,B,73,2,0,U,23
102,B,74,2,0,U,80
102,B,75,2,0,U,50
102,B,76,2,0,U,75
102,B,77,2,0,U,32
102,B,78,2,0,U,12
102,B,79,2,0,U,70
102,B,80,2,1,U,90
106,B,1,2,1,F,90
106,B,2,2,0,F,100
106,B,3,2,1,F,78
106,B,4,2,1,F,50
106,B,5,2,0,F,6
106,B,6,2,1,F,90
106,B,7,2,1,F,5
106,B,8,2,1,F,90
106,B,9,2,0,F,75
106,B,10,2,1,F,90
106,B,11,2,0,F,75
106,B,12,2,1,F,80
106,B,13,2,1,F,90
106,B,14,2,1,F,10
106,B,15,2,0,F,90
106,B,16,2,1,F,10
106,B,17,2,1,F,90
106,B,18,2,0,F,90
106,B,19,2,1,F,90
106,B,20,2,1,F,80
106,B,21,2,1,B,90
106,B,22,2,0,B,90
106,B,23,2,0,B,90
106,B,24,2,0,B,70
106,B,25,2,1,B,90
106,B,26,2,1,B,90
106,B,27,2,1,B,90
106,B,28,2,0,B,50
106,B,29,2,1,B,90
106,B,30,2,0,B,90
106,B,31,2,0,B,90
106,B,32,2,1,B,40
106,B,33,2,0,B,90
106,B,34,2,0,B,50
106,B,35,2,0,B,90
106,B,36,2,1,B,90
106,B,37,2,0,B,90
106,B,38,2,0,B,90
106,B,39,2,1,B,90
106,B,40,2,1,B,75
106,B,41,2,0,S,90
106,B,42,2,0,S,90
106,B,43,2,0,S,90
106,B,44,2,1,S,80
106,B,45,2,0,S,90
106,B,46,2,0,S,90
106,B,47,2,1,S,50
106,B,48,2,1,S,5
106,B,49,2,0,S,90
106,B,50,2,1,S,5
106,B,51,2,0,S,90
106,B,52,2,1,S,40
106,B,53,2,0,S,10
106,B,54,2,0,S,90
106,B,55,2,1,S,100
106,B,56,2,1,S,90
106,B,57,2,1,S,5
106,B,58,2,1,S,100
106,B,59,2,0,S,90
106,B,60,2,1,S,90
106,B,61,2,0,U,5
106,B,62,2,0,U,4
106,B,63,2,0,U,10
106,B,64,2,1,U,5
106,B,65,2,0,U,5
106,B,66,2,0,U,90
106,B,67,2,0,U,5
106,B,68,2,0,U,10
106,B,69,2,0,U,5
106,B,70,2,0,U,10
106,B,71,2,0,U,10
106,B,72,2,0,U,4
106,B,73,2,0,U,5
106,B,74,2,0,U,4
106,B,75,2,0,U,5
106,B,76,2,0,U,4
106,B,77,2,0,U,5
106,B,78,2,0,U,10
106,B,79,2,0,U,10
106,B,80,2,0,U,5
79,C,1,1,1,F,100
79,C,2,1,1,F,0
79,C,3,1,1,F,50
79,C,4,1,1,F,60
79,C,5,1,1,F,100
79,C,6,1,1,F,75
79,C,7,1,0,F,75
79,C,8,1,1,F,85
79,C,9,1,0,F,100
79,C,10,1,1,F,85
79,C,11,1,0,F,45
79,C,12,1,1,F,100
79,C,13,1,1,F,100
79,C,14,1,1,F,0
79,C,15,1,0,F,25
79,C,16,1,0,F,100
79,C,17,1,0,F,95
79,C,18,1,1,F,100
79,C,19,1,1,F,100
79,C,20,1,0,F,50
79,C,21,1,1,B,100
79,C,22,1,1,B,75
79,C,23,1,0,B,95
79,C,24,1,0,B,75
79,C,25,1,1,B,50
79,C,26,1,0,B,0
79,C,27,1,0,B,100
79,C,28,1,0,B,100
79,C,29,1,1,B,100
79,C,30,1,1,B,0
79,C,31,1,1,B,100
79,C,32,1,0,B,50
79,C,33,1,1,B,0
79,C,34,1,1,B,95
79,C,35,1,1,B,85
79,C,36,1,1,B,50
79,C,37,1,0,B,95
79,C,38,1,1,B,50
79,C,39,1,1,B,100
79,C,40,1,0,B,95
79,C,41,1,0,S,100
79,C,42,1,0,S,100
79,C,43,1,1,S,85
79,C,44,1,0,S,100
79,C,45,1,1,S,100
79,C,46,1,0,S,25
79,C,47,1,1,S,75
79,C,48,1,0,S,100
79,C,49,1,0,S,100
79,C,50,1,1,S,100
79,C,51,1,1,S,100
79,C,52,1,1,S,100
79,C,53,1,1,S,95
79,C,54,1,0,S,100
79,C,55,1,1,S,75
79,C,56,1,1,S,50
79,C,57,1,0,S,100
79,C,58,1,1,S,75
79,C,59,1,1,S,100
79,C,60,1,1,S,100
79,C,61,1,0,U,0
79,C,62,1,0,U,0
79,C,63,1,1,U,0
79,C,64,1,1,U,0
79,C,65,1,0,U,0
79,C,66,1,1,U,0
79,C,67,1,0,U,0
79,C,68,1,0,U,0
79,C,69,1,0,U,0
79,C,70,1,1,U,0
79,C,71,1,1,U,0
79,C,72,1,1,U,0
79,C,73,1,0,U,0
79,C,74,1,1,U,0
79,C,75,1,0,U,0
79,C,76,1,0,U,0
79,C,77,1,0,U,0
79,C,78,1,0,U,0
79,C,79,1,1,U,0
79,C,80,1,0,U,0
87,C,1,1,0,F,70
87,C,2,1,1,F,90
87,C,3,1,0,F,90
87,C,4,1,0,F,56
87,C,5,1,0,F,90
87,C,6,1,0,F,80
87,C,7,1,0,F,90
87,C,8,1,0,F,80
87,C,9,1,1,F,80
87,C,10,1,1,F,90
87,C,11,1,0,F,90
87,C,12,1,0,F,10
87,C,13,1,1,F,70
87,C,14,1,1,F,40
87,C,15,1,1,F,100
87,C,16,1,1,F,70
87,C,17,1,1,F,90
87,C,18,1,0,F,90
87,C,19,1,0,F,90
87,C,20,1,1,F,80
87,C,21,1,0,B,67
87,C,22,1,0,B,100
87,C,23,1,0,B,0
87,C,24,1,0,B,90
87,C,25,1,0,B,90
87,C,26,1,0,B,50
87,C,27,1,0,B,90
87,C,28,1,0,B,78
87,C,29,1,0,B,90
87,C,30,1,0,B,14
87,C,31,1,0,B,90
